year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,fire_type
1988,10/16/1988,DIVIDE,3969,34.354,-118.392,,,,Los Angeles,MTBS,WILDFIRE
1988,7/17/1988,CAMP,5618,35.278,-120.397,,,,San Luis Obispo,MTBS,WILDFIRE
1988,8/26/1988,POWDERHOUSE,1691,39.658,-122.61,,,,Glenn,MTBS,WILDFIRE
1988,8/17/1988,PASS,1871,33.904,-116.837,,,,Riverside,MTBS,WILDFIRE
1988,9/28/1988,TEXAS,7372,34.188,-117.49,,,,San Bernardino,MTBS,WILDFIRE
1988,9/28/1988,HERMIT,7675,40.182,-123.036,,,,Trinity,MTBS,WILDFIRE
1988,7/2/1988,CLEARHOUSE,2274,37.673,-119.88,,,,Mariposa,MTBS,WILDFIRE
1988,8/30/1988,GARNET,1454,36.877,-119.011,,,,Fresno,MTBS,WILDFIRE
1988,6/2/1988,UNNAMED,1393,33.357,-116.823,,,,San Diego,MTBS,WILDFIRE
1988,6/2/1988,UNNAMED,1587,33.626,-116.734,,,,Riverside,MTBS,WILDFIRE
1988,3/28/1988,UNNAMED,3588,34.606,-119.713,,,,Santa Barbara,MTBS,WILDFIRE
1988,7/11/1988,UNNAMED,1756,35.483,-118.713,,,,Kern,MTBS,WILDFIRE
1988,10/16/1988,BUCKEYE,3007,36.543,-118.744,,,,Tulare,MTBS,WILDFIRE
1988,6/21/1988,ECHO,1393,37.752,-119.426,,,,Mariposa,MTBS,WILDLAND FIRE USE
1988,8/18/1988,ALASKA,1418,37.676,-119.484,,,,Mariposa,MTBS,WILDLAND FIRE USE
1988,6/20/1988,WALKER,3130,37.774,-119.735,,,,Mariposa,MTBS,WILDLAND FIRE USE
1988,7/4/1988,UNNAMED,1523,33.961,-116.578,,,,Riverside,MTBS,UNKNOWN
1988,10/20/1988,UNNAMED,5571,38.753,-121.918,,,,Yolo,MTBS,UNKNOWN
1988,9/2/1988,UNNAMED,1217,39.83,-121.745,,,,Butte,MTBS,UNKNOWN
1988,6/20/1988,ELECONTE,1675,37.94,-119.656,,,,Tuolumne,MTBS,WILDLAND FIRE USE
1988,9/10/1988,UNNAMED,5076,38.776,-122.848,,,,Sonoma,MTBS,UNKNOWN
1988,9/4/1988,SADDLE,5144,40.096,-124.093,,,,Humboldt,MTBS,WILDFIRE
1988,7/24/1988,OBELISK,5675,36.874,-118.845,,,,Fresno,MTBS,WILDFIRE
1988,9/11/1988,KLAMATH,7126,41.609,-124.004,,,,Del Norte,MTBS,WILDFIRE
1989,6/21/1989,UNNAMED,1847,32.81,-116.355,,,,San Diego,MTBS,WILDFIRE
1989,5/28/1989,FERGUSON,2284,33.007,-114.502,,,,Imperial,MTBS,WILDFIRE
1989,5/29/1989,LAGUNA II,3042,32.849,-114.475,,,,Imperial,MTBS,WILDFIRE
1989,3/30/1989,OLIVAS II,1229,36.569,-118.163,,,,Inyo,MTBS,WILDFIRE
1989,7/27/1989,CHISPA,9869,35.45,-120.549,,,,San Luis Obispo,MTBS,WILDFIRE
1989,7/5/1989,DOGPATCH 2,1188,32.602,-116.512,,,,San Diego,MTBS,WILDFIRE
1989,7/5/1989,CONCORDIA,1645,33.744,-117.402,,,,Riverside,MTBS,WILDFIRE
1989,7/14/1989,POPPET,1239,33.828,-116.876,,,,Riverside,MTBS,WILDFIRE
1989,7/28/1989,UNNAMED,1864,36.361,-121.07,,,,San Benito,MTBS,WILDFIRE
1989,8/11/1989,UNNAMED,6586,40.459,-122.808,,,,Shasta,MTBS,WILDFIRE
1989,6/14/1989,COCHEO,1510,34.881,-120.622,,,,Santa Barbara,MTBS,WILDFIRE
1989,5/31/1989,WINTERS,1038,38.552,-121.994,,,,Yolo,MTBS,WILDFIRE
1989,8/27/1989,UNNAMED,1058,39.237,-122.535,,,,Colusa,MTBS,WILDFIRE
1989,7/29/1989,UNNAMED,8742,36.933,-119.122,,,,Fresno,MTBS,WILDFIRE
1989,7/23/1989,UNNAMED,2303,33.277,-117.401,,,,San Diego,MTBS,WILDFIRE
1989,3/17/1989,UNNAMED,1791,33.41,-117.418,,,,San Diego,MTBS,WILDFIRE
1989,7/3/1989,UNNAMED,2059,38.247,-121.901,,,,Solano,MTBS,WILDFIRE
1989,6/28/1989,SAN FRANCISCO,2343,34.649,-118.384,,,,Los Angeles,MTBS,WILDFIRE
1989,7/30/1989,PACY,1403,34.404,-118.44,,,,Los Angeles,MTBS,WILDFIRE
1989,6/27/1989,ORTEGA,8503,33.621,-117.421,,,,Riverside,MTBS,WILDFIRE
1989,7/9/1989,THING 2,4650,32.857,-116.386,,,,San Diego,MTBS,WILDFIRE
1989,7/29/1989,VAIL,15632,33.421,-116.947,,,,San Diego,MTBS,WILDFIRE
1989,10/18/1989,MATEO,13280,33.508,-117.467,,,,Riverside,MTBS,WILDFIRE
1989,7/8/1989,MOLERO II,2407,36.29,-121.819,,,,Monterey,MTBS,WILDFIRE
1989,7/8/1989,RACK,3460,40.056,-120.34,,,,Plumas,MTBS,WILDFIRE
1989,7/7/1989,EAGLE,4479,40.216,-120.452,,,,Lassen,MTBS,WILDFIRE
1989,9/6/1989,LAYMAN,4637,39.841,-120.638,,,,Plumas,MTBS,WILDFIRE
1989,7/23/1989,BURROUGH,1483,36.986,-119.338,,,,Fresno,MTBS,WILDFIRE
1989,7/28/1989,POWERHOUSE,11532,37.113,-119.467,,,,Fresno,MTBS,WILDFIRE
1989,6/21/1989,UNNAMED,4912,33.637,-116.771,,,,Riverside,MTBS,WILDFIRE
1989,10/16/1989,PW3,1725,37.77,-119.77,,,,Mariposa,MTBS,WILDFIRE
1989,10/29/1989,PACIFIC,3178,34.075,-118.994,,,,Ventura,MTBS,WILDFIRE
1989,3/20/1989,UNNAMED,2674,39.037,-122.558,,,,Lake,MTBS,UNKNOWN
1989,12/1/1989,UNNAMED,2939,39.128,-122.519,,,,Lake,MTBS,UNKNOWN
1989,3/2/1989,TULE MARSH,1539,41.921,-121.507,,,,Siskiyou,MTBS,UNKNOWN
1989,7/3/1989,TURNBULL FIRE,1338,34.004,-118.002,,,,Los Angeles,MTBS,WILDFIRE
1989,11/30/1989,YORBA,7028,33.934,-117.736,,,,San Bernardino,MTBS,WILDFIRE
1990,8/7/1990,TEJON,7659,35.041,-118.608,,,,Kern,MTBS,WILDFIRE
1990,8/8/1990,SHINN,17966,40.692,-120.194,,,,Lassen,MTBS,WILDFIRE
1990,8/7/1990,KINGS,2266,40.163,-124.163,,,,Humboldt,MTBS,WILDFIRE
1990,8/6/1990,CAMPBELL,128266,40.041,-121.824,,,,Tehama,MTBS,WILDFIRE
1990,8/3/1990,TOF 33,1041,39.69,-120.067,,,,Sierra,MTBS,WILDFIRE
1990,9/10/1990,UNNAMED,1498,35.15,-120.32,,,,San Luis Obispo,MTBS,WILDFIRE
1990,8/8/1990,MATTOLE,5219,40.284,-124.156,,,,Humboldt,MTBS,WILDFIRE
1990,8/8/1990,RAINBOW,2791,40.33,-124.123,,,,Humboldt,MTBS,WILDFIRE
1990,8/8/1990,PEAKS,1734,40.355,-123.791,,,,Humboldt,MTBS,WILDFIRE
1990,9/23/1990,ISLAND,1475,40.036,-123.498,,,,Trinity,MTBS,WILDFIRE
1990,6/27/1990,CARBON CANYON FIRE,4973,33.967,-117.789,,,,San Bernardino,MTBS,WILDFIRE
1990,6/27/1990,EAGLE,2508,38.961,-122.508,,,,Lake,MTBS,WILDFIRE
1990,6/28/1990,MORRETTIS,4718,33.197,-116.66,,,,San Diego,MTBS,WILDFIRE
1990,9/10/1990,PAINT,3105,33.058,-117.144,,,,San Diego,MTBS,WILDFIRE
1990,7/17/1990,LONG GULCH,1394,37.374,-121.529,,,,Santa Clara,MTBS,WILDFIRE
1990,10/8/1990,GRAPEVINE,2367,36.552,-119.083,,,,Tulare,MTBS,WILDFIRE
1990,6/24/1990,BEDFORD,4245,33.796,-117.539,,,,Riverside,MTBS,WILDFIRE
1990,8/10/1990,CAMPBELL,4803,41.184,-121.31,,,,Modoc,MTBS,WILDFIRE
1990,6/27/1990,PAINT,4762,34.469,-119.784,,,,Santa Barbara,MTBS,WILDFIRE
1990,8/9/1990,LINN/RECER/ELKHORN,3433,39.793,-122.867,,,,Glenn,MTBS,WILDFIRE
1990,7/12/1990,CROWDER MOUNTAIN,1018,41.756,-120.549,,,,Modoc,MTBS,WILDFIRE
1990,8/6/1990,WALKER,1125,39.989,-120.701,,,,Plumas,MTBS,WILDFIRE
1990,8/5/1990,STORMY,23157,35.804,-118.526,,,,Tulare,MTBS,WILDFIRE
1990,8/8/1990,BOW,1558,40.723,-122.263,,,,Shasta,MTBS,WILDFIRE
1990,7/20/1990,KIRCH,3131,36.898,-119.179,,,,Fresno,MTBS,WILDFIRE
1990,8/30/1990,SAVAGE,2224,37.649,-119.878,,,,Mariposa,MTBS,WILDFIRE
1990,9/13/1990,COTTONWOOD COMPLEX,2517,38.005,-120.198,,,,Tuolumne,MTBS,WILDFIRE
1990,8/14/1990,ROSS,3829,41.792,-121.529,,,,Siskiyou,MTBS,WILDFIRE
1990,7/13/1990,AVALANCHE1,2560,36.763,-118.599,,,,Fresno,MTBS,WILDFIRE
1990,8/8/1990,KANAKA,3019,40.559,-122.549,,,,Shasta,MTBS,WILDFIRE
1990,8/7/1990,STEAMBOAT,6004,37.688,-119.702,,,,Mariposa,MTBS,WILDFIRE
1990,8/30/1990,UNNAMED,4885,40.159,-122.6,,,,Tehama,MTBS,UNKNOWN
1990,4/30/1990,UNNAMED,1650,40.261,-121.889,,,,Tehama,MTBS,UNKNOWN
1990,10/27/1990,CASE,2428,33.42,-117.422,,,,San Diego,MTBS,WILDFIRE
1990,11/6/1990,YOCUM,1006,33.109,-115.341,,,,Imperial,MTBS,WILDFIRE
1990,8/13/1990,LAUREL LAKE 2 AND FROG 2,1137,38.001,-119.793,,,,Tuolumne,MTBS,WILDFIRE
1990,8/8/1990,BRANHAM,9557,40.79,-120.421,,,,Lassen,MTBS,WILDFIRE
1990,8/7/1990,A-ROCK,17706,37.701,-119.79,,,,Mariposa,MTBS,WILDFIRE
1990,8/9/1990,FINLEY,22239,40.336,-121.799,,,,Tehama,MTBS,WILDFIRE
1991,6/17/1991,BARRETT,1262,32.617,-116.669,,,,San Diego,MTBS,WILDFIRE
1991,10/20/1991,GEYSERS,4993,38.765,-122.787,,,,Sonoma,MTBS,WILDFIRE
1991,10/22/1991,TUNNEL,1838,37.85,-122.227,,,,Alameda,MTBS,WILDFIRE
1991,10/20/1991,LION,1766,34.558,-119.202,,,,Ventura,MTBS,WILDFIRE
1991,8/21/1991,STOCKTON,1505,34.316,-117.604,,,,San Bernardino,MTBS,WILDFIRE
1991,9/18/1991,ROCK,1115,40.505,-123.158,,,,Trinity,MTBS,WILDFIRE
1991,9/6/1991,FROG CREEK,2970,37.98,-119.783,,,,Tuolumne,MTBS,WILDFIRE
1991,9/24/1991,ILL,3096,37.704,-119.542,,,,Mariposa,MTBS,WILDFIRE
1991,9/22/1991,BLUE MOUNTAIN,2482,36.576,-119.082,,,,Tulare,MTBS,WILDFIRE
1991,11/30/1991,LA PALOMA,3017,37.152,-120.089,,,,Madera,MTBS,WILDFIRE
1992,8/22/1992,MIDDLE RIDGE,5362,34.989,-118.657,,,,Kern,MTBS,WILDFIRE
1992,5/23/1992,HUNTER,1384,37.614,-120.197,,,,Mariposa,MTBS,WILDFIRE
1992,6/4/1992,JOLON,1579,35.92,-120.991,,,,Monterey,MTBS,WILDFIRE
1992,8/20/1992,FOUNTAIN,62340,40.846,-121.852,,,,Shasta,MTBS,WILDFIRE
1992,7/29/1992,UNNAMED,1208,35.589,-120.206,,,,San Luis Obispo,MTBS,WILDFIRE
1992,5/1/1992,UNNAMED,1106,36.865,-121.201,,,,San Benito,MTBS,WILDFIRE
1992,8/20/1992,UNNAMED,1537,38.855,-121.269,,,,Placer,MTBS,WILDFIRE
1992,8/3/1992,UNNAMED,5345,40.437,-122.806,,,,Shasta,MTBS,WILDFIRE
1992,6/21/1992,SMUD 1,1274,38.591,-121.067,,,,Sacramento,MTBS,WILDFIRE
1992,9/25/1992,VILLA,7022,39.363,-121.514,,,,Butte,MTBS,WILDFIRE
1992,9/21/1992,LIGHTENING FIRE,1278,39.233,-122.307,,,,Colusa,MTBS,WILDFIRE
1992,9/20/1992,BORAX FIRE,1496,38.987,-122.654,,,,Lake,MTBS,WILDFIRE
1992,7/12/1992,SNELLING,2214,37.457,-120.365,,,,Merced,MTBS,WILDFIRE
1992,7/19/1992,MANZANITA,1091,32.749,-116.31,,,,San Diego,MTBS,WILDFIRE
1992,9/27/1992,RAINBOW,2711,33.439,-117.119,,,,Riverside,MTBS,WILDFIRE
1992,7/17/1992,HOG 2,1441,40.221,-122.034,,,,Tehama,MTBS,WILDFIRE
1992,8/21/1992,UNNAMED,10235,35.927,-121.214,,,,Monterey,MTBS,WILDFIRE
1992,7/4/1992,UNNAMED,2072,35.98,-121.298,,,,Monterey,MTBS,WILDFIRE
1992,7/20/1992,DEVIL,1319,34.545,-118.671,,,,Los Angeles,MTBS,WILDFIRE
1992,7/18/1992,LOVELAND,1941,32.789,-116.73,,,,San Diego,MTBS,WILDFIRE
1992,9/29/1992,CLEVELAND,21835,38.833,-120.432,,,,El Dorado,MTBS,WILDFIRE
1992,8/1/1992,SECO,2684,36.22,-121.458,,,,Monterey,MTBS,WILDFIRE
1992,8/5/1992,UNNAMED,1013,36.265,-121.665,,,,Monterey,MTBS,WILDFIRE
1992,8/17/1992,SLICKROCK,2451,35.965,-121.345,,,,Monterey,MTBS,WILDFIRE
1992,9/19/1992,MARTIN,1325,41.259,-123.779,,,,Humboldt,MTBS,WILDFIRE
1992,5/31/1992,CACTUS,1226,33.685,-116.912,,,,Riverside,MTBS,WILDFIRE
1992,5/24/1992,CALL BOX,1610,35.57,-118.59,,,,Kern,MTBS,WILDFIRE
1992,8/20/1992,BARKER,5276,40.61,-123.056,,,,Trinity,MTBS,WILDFIRE
1992,8/13/1992,ITALIAN,1632,37.15,-119.419,,,,Fresno,MTBS,WILDFIRE
1992,8/16/1992,GULCH,18019,38.181,-120.477,,,,Calaveras,MTBS,WILDFIRE
1992,9/7/1992,RUBY,3988,38.145,-120.195,,,,Tuolumne,MTBS,WILDFIRE
1992,6/12/1992,TURKEYTR,1178,35.919,-119.434,,,,Tulare,MTBS,WILDFIRE
1992,6/9/1992,UNNAMED,2569,37.654,-121.528,,,,San Joaquin,MTBS,UNKNOWN
1992,3/18/1992,WALTERS,2170,33.265,-114.696,,,,Imperial,MTBS,UNKNOWN
1992,11/6/1992,BRAVO,1974,33.409,-117.523,,,,San Diego,MTBS,WILDFIRE
1992,6/22/1992,TIMBER,1271,41.633,-121.274,,,,Modoc,MTBS,WILDFIRE
1992,8/1/1992,MOCCASIN,9565,37.834,-120.297,,,,Tuolumne,MTBS,WILDFIRE
1992,8/20/1992,RAINBOW,7870,37.592,-119.078,,,,Madera,MTBS,WILDFIRE
1992,9/25/1992,BURTON,6169,39.673,-121.696,,,,Butte,MTBS,WILDFIRE
1993,5/10/1993,ELK HILLS 2,5376,35.328,-119.569,,,,Kern,MTBS,WILDFIRE
1993,5/10/1993,PGE 13,1591,36.077,-120.129,,,,Fresno,MTBS,WILDFIRE
1993,6/11/1993,METZ,1527,36.43,-121.201,,,,Monterey,MTBS,WILDFIRE
1993,6/14/1993,PIXLEY,1346,35.922,-119.365,,,,Tulare,MTBS,WILDFIRE
1993,6/20/1993,ORCHARD,22309,35.74,-120.074,,,,Kern,MTBS,WILDFIRE
1993,6/22/1993,VALLEY,3790,35.246,-119.536,,,,Kern,MTBS,WILDFIRE
1993,8/1/1993,RANCHO,5566,36.3,-121.448,,,,Monterey,MTBS,WILDFIRE
1993,11/2/1993,OLD COACH,1806,33.042,-117.014,,,,San Diego,MTBS,WILDFIRE
1993,7/20/1993,STODDARD 4,2493,34.698,-117.123,,,,San Bernardino,MTBS,WILDFIRE
1993,6/14/1993,UNNAMED,1435,35.481,-120.267,,,,San Luis Obispo,MTBS,WILDFIRE
1993,8/1/1993,UNNAMED,1855,35.548,-118.974,,,,Kern,MTBS,WILDFIRE
1993,9/2/1993,UNNAMED,1173,35.991,-119.988,,,,Kings,MTBS,WILDFIRE
1993,8/1/1993,UNNAMED,1037,36.06,-120.096,,,,Kings,MTBS,WILDFIRE
1993,6/15/1993,CASMALIA,1368,34.845,-120.563,,,,Santa Barbara,MTBS,WILDFIRE
1993,10/27/1993,MILL CREEK,4475,34.062,-117.073,,,,San Bernardino,MTBS,WILDFIRE
1993,5/10/1993,SABODAN,1950,35.025,-119.023,,,,Kern,MTBS,WILDFIRE
1993,11/2/1993,OLD TOPANGA FIRE,16780,34.07,-118.649,,,,Los Angeles,MTBS,WILDFIRE
1993,10/27/1993,CHATSWORTH FIRE,1952,34.257,-118.632,,,,Los Angeles,MTBS,WILDFIRE
1993,7/31/1993,PGE 4,5594,36.918,-120.851,,,,Merced,MTBS,WILDFIRE
1993,6/16/1993,GRADE,1640,33.222,-116.439,,,,San Diego,MTBS,WILDFIRE
1993,10/27/1993,GUEJITO,17141,33.12,-116.953,,,,San Diego,MTBS,WILDFIRE
1993,10/27/1993,LAGUNA FIRE,14587,33.592,-117.794,,,,Orange,MTBS,WILDFIRE
1993,10/26/1993,CALIFORNIA,23899,33.636,-117.027,,,,Riverside,MTBS,WILDFIRE
1993,10/27/1993,BOX SPRINGS,2788,33.976,-117.293,,,,Riverside,MTBS,WILDFIRE
1993,10/27/1993,TRIBAL,2110,33.517,-116.771,,,,Riverside,MTBS,WILDFIRE
1993,10/27/1993,STECKEL,26202,34.382,-119.153,,,,Ventura,MTBS,WILDFIRE
1993,5/13/1993,UNNAMED,3076,35.223,-119.496,,,,Kern,MTBS,WILDFIRE
1993,10/27/1993,KINNELOA,5620,34.195,-118.093,,,,Los Angeles,MTBS,WILDFIRE
1993,5/9/1993,BODEN,1424,33.146,-116.896,,,,San Diego,MTBS,WILDFIRE
1993,10/27/1993,ORTEGA,20912,33.579,-117.501,,,,Orange,MTBS,WILDFIRE
1993,9/25/1993,MARRE,44309,34.725,-119.957,,,,Santa Barbara,MTBS,WILDFIRE
1993,10/27/1993,WHEEL,1459,34.514,-119.304,,,,Ventura,MTBS,WILDFIRE
1993,10/26/1993,GREEN MEADOWS,38115,34.114,-118.977,,,,Ventura,MTBS,WILDFIRE
1993,6/22/1993,BUCK PEAK,2272,36.811,-118.574,,,,Fresno,MTBS,WILDLAND FIRE USE
1993,7/18/1993,UNNAMED,4249,32.62,-116.971,,,,San Diego,MTBS,UNKNOWN
1993,6/28/1993,UNNAMED,3164,37.658,-121.54,,,,San Joaquin,MTBS,UNKNOWN
1993,9/24/1993,WELLER,1040,35.486,-118.977,,,,Kern,MTBS,WILDFIRE
1993,8/27/1993,OPAL 2,8223,35.177,-117.148,,,,San Bernardino,MTBS,WILDFIRE
1993,11/10/1993,NORTH MOUNTAIN,1204,37.908,-119.892,,,,Tuolumne,MTBS,WILDFIRE
1993,5/9/1993,EAGLE,5784,32.981,-116.745,,,,San Diego,MTBS,WILDFIRE
1993,11/2/1993,REPPLIER,5817,33.967,-116.92,,,,Riverside,MTBS,WILDFIRE
1994,5/23/1994,SODA,3423,35.206,-119.917,,,,San Luis Obispo,MTBS,WILDFIRE
1994,5/30/1994,BRECKENRIDGE,2447,35.376,-118.805,,,,Kern,MTBS,WILDFIRE
1994,6/12/1994,YORK,1022,35.851,-120.179,,,,Kings,MTBS,WILDFIRE
1994,6/14/1994,LAKELAND,2717,35.642,-118.442,,,,Kern,MTBS,WILDFIRE
1994,6/21/1994,WHITE BLANKET,2564,35.747,-118.177,,,,Kern,MTBS,WILDFIRE
1994,7/30/1994,ALISO,3404,34.909,-119.729,,,,Santa Barbara,MTBS,WILDFIRE
1994,8/7/1994,KELSEY,1001,38.813,-120.801,,,,El Dorado,MTBS,WILDFIRE
1994,8/14/1994,41,48441,35.392,-120.683,,,,San Luis Obispo,MTBS,WILDFIRE
1994,9/8/1994,SPANISH,3266,35.004,-119.936,,,,Santa Barbara,MTBS,WILDFIRE
1994,6/24/1994,BAILEY,7092,33.448,-116.665,,,,Riverside,MTBS,WILDFIRE
1994,7/24/1994,GILMAN,2161,33.929,-117.074,,,,Riverside,MTBS,WILDFIRE
1994,8/13/1994,OPAL 2,1458,35.155,-117.112,,,,San Bernardino,MTBS,WILDFIRE
1994,6/3/1994,DOYLE,2112,40.014,-120.136,,,,Lassen,MTBS,WILDFIRE
1994,7/23/1994,TABLE,2214,41.254,-120.433,,,,Modoc,MTBS,WILDFIRE
1994,8/31/1994,NELSON,2633,41.272,-120.447,,,,Modoc,MTBS,WILDFIRE
1994,9/18/1994,LMU LGT66,2114,40.755,-120.623,,,,Lassen,MTBS,WILDFIRE
1994,10/13/1994,MT. STAKES,1470,37.324,-121.428,,,,Santa Clara,MTBS,WILDFIRE
1994,7/3/1994,UNNAMED,1010,35.399,-119.96,,,,San Luis Obispo,MTBS,WILDFIRE
1994,7/3/1994,UNNAMED,2908,35.427,-120.031,,,,San Luis Obispo,MTBS,WILDFIRE
1994,6/24/1994,UNNAMED,1591,35.593,-120.388,,,,San Luis Obispo,MTBS,WILDFIRE
1994,7/1/1994,UNNAMED,1742,38.608,-121.191,,,,Sacramento,MTBS,WILDFIRE
1994,8/14/1994,UNNAMED,1043,34.305,-117.18,,,,San Bernardino,MTBS,WILDFIRE
1994,6/24/1994,BASHAM,1338,35.904,-120.716,,,,Monterey,MTBS,WILDFIRE
1994,6/11/1994,TABLE,1209,39.549,-121.572,,,,Butte,MTBS,WILDFIRE
1994,10/9/1994,OTAY,2229,32.604,-116.925,,,,San Diego,MTBS,WILDFIRE
1994,1/12/1994,ROCOSO,2233,32.892,-116.98,,,,San Diego,MTBS,WILDFIRE
1994,6/27/1994,FAIRVIEW,1676,33.692,-116.867,,,,Riverside,MTBS,WILDFIRE
1994,6/27/1994,GILMAN,2121,33.82,-116.947,,,,Riverside,MTBS,WILDFIRE
1994,10/9/1994,OAK HILL,1987,34.731,-120.446,,,,Santa Barbara,MTBS,WILDFIRE
1994,8/11/1994,WHEEL 1  2,1484,37.641,-121.472,,,,San Joaquin,MTBS,WILDFIRE
1994,7/12/1994,BROWNS,1782,40.721,-122.863,,,,Trinity,MTBS,WILDFIRE
1994,6/29/1994,COPPER 8,1750,37.988,-120.631,,,,Calaveras,MTBS,WILDFIRE
1994,6/25/1994,SCOUT,3488,34.39,-117.642,,,,San Bernardino,MTBS,WILDFIRE
1994,6/25/1994,SHOOTING,4094,34.46,-118.045,,,,Los Angeles,MTBS,WILDFIRE
1994,6/26/1994,SECOND,5351,33.182,-116.832,,,,San Diego,MTBS,WILDFIRE
1994,7/21/1994,BEAR,1697,41.724,-123.546,,,,Siskiyou,MTBS,WILDFIRE
1994,7/22/1994,JACK 1,28007,41.623,-123.61,,,,Siskiyou,MTBS,WILDFIRE
1994,9/19/1994,SPECIMEN,7156,41.363,-123.151,,,,Siskiyou,MTBS,WILDFIRE
1994,9/18/1994,BARKLEY,44256,40.12,-121.756,,,,Tehama,MTBS,WILDFIRE
1994,8/27/1994,SUGARFOOT,2776,39.883,-122.79,,,,Tehama,MTBS,WILDFIRE
1994,7/1/1994,PALM,21040,33.641,-116.522,,,,Riverside,MTBS,WILDFIRE
1994,7/3/1994,DEVILS,12778,34.337,-117.102,,,,San Bernardino,MTBS,WILDFIRE
1994,8/24/1994,BIG CREEK,5401,37.214,-119.273,,,,Fresno,MTBS,WILDFIRE
1994,8/9/1994,CREEK,1498,38.066,-120.334,,,,Tuolumne,MTBS,WILDFIRE
1994,8/4/1994,CRYSTAL,7387,39.519,-120.037,,,,Sierra,MTBS,WILDFIRE
1994,8/11/1994,HIRSCHDALE,1273,39.399,-120.065,,,,Nevada,MTBS,WILDFIRE
1994,8/16/1994,COTTONWOOD,47912,39.601,-120.193,,,,Sierra,MTBS,WILDFIRE
1994,6/19/1994,UNNAMED,1575,33.706,-116.804,,,,Riverside,MTBS,WILDFIRE
1994,6/1/1994,UNNAMED,1807,34.619,-119.688,,,,Santa Barbara,MTBS,WILDFIRE
1994,6/28/1994,FORT PIUTE,6350,35.259,-115.023,,,,San Bernardino,MTBS,WILDFIRE
1994,8/5/1994,PINNACLES,1131,36.467,-121.205,,,,San Benito,MTBS,WILDFIRE
1994,8/9/1994,HORIZON,3246,37.655,-119.536,,,,Mariposa,MTBS,WILDFIRE
1994,1/21/1994,TULE MARSH,2129,41.923,-121.51,,,,Siskiyou,MTBS,UNKNOWN
1994,10/8/1994,AGUA DULCE,1180,34.443,-118.353,,,,Los Angeles,MTBS,WILDFIRE
1994,10/3/1994,FORT,1042,35.06,-118.662,,,,Kern,MTBS,WILDFIRE
1994,9/12/1994,WYLE,1393,37.149,-119.528,,,,Madera,MTBS,WILDFIRE
1994,4/25/1994,SMOOT,1666,35.481,-118.953,,,,Kern,MTBS,WILDFIRE
1994,6/27/1994,LUCAS COMPLEX,9181,35.481,-118.691,,,,Kern,MTBS,WILDFIRE
1994,1/18/1994,NORTH MOUNTAIN,2678,37.911,-119.898,,,,Tuolumne,MTBS,WILDFIRE
1995,6/23/1995,LOST LAKE,2846,34.02,-114.462,,,,Riverside,MTBS,WILDFIRE
1995,5/29/1995,SHERWOOD,1206,35.628,-119.052,,,,Kern,MTBS,WILDFIRE
1995,6/1/1995,46,4654,35.624,-119.789,,,,Kern,MTBS,WILDFIRE
1995,5/8/1995,NEES,1160,36.845,-120.804,,,,Merced,MTBS,WILDFIRE
1995,6/25/1995,ELK,1810,35.028,-119.506,,,,San Luis Obispo,MTBS,WILDFIRE
1995,7/16/1995,PEORIA,3496,37.926,-120.503,,,,Tuolumne,MTBS,WILDFIRE
1995,7/17/1995,ROCKY,1837,35.481,-118.751,,,,Kern,MTBS,WILDFIRE
1995,7/28/1995,GILBREATH,1373,35.688,-119.611,,,,Kern,MTBS,WILDFIRE
1995,7/30/1995,LOPEZ,1627,34.985,-118.482,,,,Kern,MTBS,WILDFIRE
1995,8/4/1995,VERBENIA,21601,34.001,-116.674,,,,Riverside,MTBS,WILDFIRE
1995,10/4/1995,GUNTLEY,2351,39.207,-123.103,,,,Mendocino,MTBS,WILDFIRE
1995,9/24/1995,UNNAMED,1923,35.073,-120.299,,,,San Luis Obispo,MTBS,WILDFIRE
1995,6/1/1995,SIMMLER,1211,35.271,-119.974,,,,San Luis Obispo,MTBS,WILDFIRE
1995,8/15/1995,HONOLULU,3103,35.248,-119.521,,,,Kern,MTBS,WILDFIRE
1995,7/21/1995,PILGRIM,2214,34.006,-117.212,,,,San Bernardino,MTBS,WILDFIRE
1995,10/4/1995,HWY 149,1968,39.556,-121.64,,,,Butte,MTBS,WILDFIRE
1995,8/29/1995,KELLER,1138,35.152,-118.547,,,,Kern,MTBS,WILDFIRE
1995,10/5/1995,FREEWAY FIRE NO II,1200,34.442,-118.38,,,,Los Angeles,MTBS,WILDFIRE
1995,7/29/1995,FOREST GATE,1150,32.592,-116.489,,,,San Diego,MTBS,WILDFIRE
1995,7/16/1995,SYCAMORE,2141,32.91,-117.014,,,,San Diego,MTBS,WILDFIRE
1995,8/31/1995,POWAY,1738,32.973,-116.95,,,,San Diego,MTBS,WILDFIRE
1995,6/23/1995,EXCELSIOR,2045,33.945,-116.742,,,,Riverside,MTBS,WILDFIRE
1995,7/2/1995,NICHOLS,1111,33.721,-117.353,,,,Riverside,MTBS,WILDFIRE
1995,7/20/1995,DAWSON,4655,33.762,-117.425,,,,Riverside,MTBS,WILDFIRE
1995,7/22/1995,HWY 62,1197,33.955,-116.617,,,,Riverside,MTBS,WILDFIRE
1995,7/27/1995,STANLEY,3382,33.541,-116.876,,,,Riverside,MTBS,WILDFIRE
