year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,escaped
1987,1987-09-02,PAUL,1115.26416,34.01009768,-116.2504578,,,JTP,,CALFIRE,TRUE
2003,2003-10-26,TUK,278.7794495,41.22321321,-123.9844322,,,RWP,,CALFIRE,TRUE
2009,2009-08-26,BIG MEADOW,7553.214844,37.73290922,-119.7553765,,,YNP,,CALFIRE,TRUE
2004,2004-01-01,UPPER SANTA ANA ESCAPE,512.9035645,34.20236619,-116.8704872,,,BDF,,CALFIRE,TRUE
2015,2015-06-18,COOK,139.9756012,39.3055893,-121.2858624,,,NEU,Nevada-Yuba-Placer,CALFIRE,TRUE
2015,2015-04-05,VISTA,20.63441086,35.34439328,-120.4797099,,,SLU,San Luis Obispo,CALFIRE,TRUE
2016,2016-08-18,BEALE ESCAPE,389.0289917,39.15623389,-121.3893072,,,NEU,Nevada-Yuba-Placer,CALFIRE,TRUE
2018,2018-11-04,EDISON,41.26191711,37.16079373,-119.2791522,,,FKU,Fresno-Kings,CALFIRE,TRUE
2018,2018-03-27,SANTA CRUZ,258.6386414,33.99296962,-119.7031901,,,CNP,,CALFIRE,TRUE
2019,2019-11-13,BAR,51.62649918,34.69370376,-120.2138497,,,SBC,Santa Barbara,CALFIRE,TRUE
